time	02_Sample_Exc=300nm_Em=450nm_T=700K_I=10mkA_Fon=201.txt_dt=_DT=8s
1437.705	0
1438.358	0
1439.011	0
1439.663	0
1440.316	0
1440.968	0
1441.621	0
1442.274	0
1442.926	0
1443.579	0
1444.231	0
1444.884	0
1445.537	0
1446.189	0
1446.842	0
1447.495	0
1448.147	0
1448.800	0
1449.452	0
1450.105	0
1450.758	0
1451.410	0
1452.063	0
1452.715	0
1453.368	0
1454.021	0
1454.673	0
1455.326	0
1455.979	0
1456.631	0
1457.284	0
1457.936	0
1458.589	0
1459.242	0
1459.894	0
1460.547	0
1461.199	0
1461.852	0
1462.505	0
1463.157	0
1463.810	0
1464.462	0
1465.115	0
1465.768	0
1466.420	0
1467.073	0
1467.726	0
1468.378	0
1469.031	0
1469.683	0
1470.336	0
1470.989	0
1471.641	0
1472.294	0
1472.946	0
1473.599	0
1474.252	0
1474.904	0
1475.557	0
1476.209	0
1476.862	0
1477.515	0
1478.167	0
1478.820	0
1479.473	0
1480.125	0
1480.778	0
1481.430	0
1482.083	0
1482.736	0
1483.388	0
1484.041	0
1484.693	0
1485.346	0
1485.999	0
1486.651	0
1487.304	0
1487.957	0
1488.609	0
1489.262	0
1489.914	0
1490.567	0
1491.220	0
1491.872	0
1492.525	0
1493.177	0
1493.830	0
1494.483	0
1495.135	0
1495.788	0
1496.440	0
1497.093	0
1497.746	0
1498.398	0
1499.051	0
1499.704	0
1500.356	0
1501.009	0
1501.661	0
1502.314	0
1502.967	0
1503.619	0
1504.272	0
1504.924	0
1505.577	0
1506.230	0
1506.882	0
1507.535	0
1508.188	0
1508.840	0
1509.493	0
1510.145	0
1510.798	0
1511.451	0
1512.103	0
1512.756	0
1513.408	0
1514.061	0
1514.714	0
1515.366	0
1516.019	0
1516.671	0
1517.324	0
1517.977	0
1518.629	0
1519.282	0
1519.935	0
1520.587	0
1521.240	0
1521.892	0
1522.545	0
1523.198	0
1523.850	0
1524.503	0
1525.155	0
1525.808	0
1526.461	0
1527.113	0
1527.766	0
1528.418	0
1529.071	0
1529.724	0
1530.376	0
1531.029	0
1531.682	0
1532.334	0
1532.987	0
1533.639	0
1534.292	0
1534.945	0
1535.597	0
1536.250	0
1536.902	0
1537.555	0
1538.208	0
1538.860	0
1539.513	0
1540.166	0
1540.818	0
1541.471	0
1542.123	0
1542.776	0
1543.429	0
1544.081	0
1544.734	0
1545.386	0
1546.039	0
1546.692	0
1547.344	0
1547.997	0
1548.649	0
1549.302	0
1549.955	0
1550.607	0
1551.260	0
1551.913	0
1552.565	0
1553.218	0
1553.870	0
1554.523	0
1555.176	0
1555.828	0
1556.481	0
1557.133	0
1557.786	0
1558.439	0
1559.091	0
1559.744	0
1560.397	0
1561.049	0
1561.702	0
1562.354	0
1563.007	0
1563.660	0
1564.312	0
1564.965	0
1565.617	0
1566.270	0
1566.923	0
1567.575	0
1568.228	0
1568.880	0
1569.533	0
1570.186	0
1570.838	0
1571.491	0
1572.144	0
1572.796	0
1573.449	0
1574.101	0
1574.754	0
1575.407	0
1576.059	0
1576.712	0
1577.364	0
1578.017	0
1578.670	0
1579.322	0
1579.975	0
1580.627	0
1581.280	0
1581.933	0
1582.585	0
1583.238	0
1583.891	0
1584.543	0
1585.196	0
1585.848	0
1586.501	0
1587.154	0
1587.806	0
1588.459	0
1589.111	0
1589.764	0
1590.417	0
1591.069	0
1591.722	0
1592.375	0
1593.027	0
1593.680	0
1594.332	0
1594.985	0
1595.638	0
1596.290	0
1596.943	0
1597.595	0
1598.248	0
1598.901	0
1599.553	0
1600.206	0
1600.858	0
1601.511	0
1602.164	0
1602.816	0
1603.469	0
1604.122	0
1604.774	0
1605.427	0
1606.079	0
1606.732	0
1607.385	0
1608.037	0
1608.690	0
1609.342	0
1609.995	0
1610.648	0
1611.300	0
1611.953	0
1612.606	0
1613.258	0
1613.911	0
1614.563	0
1615.216	0
1615.869	0
1616.521	0
1617.174	0
1617.826	0
1618.479	0
1619.132	0
1619.784	0
1620.437	0
1621.089	0
1621.742	0
1622.395	0
1623.047	0
1623.700	0
1624.353	0
1625.005	0
1625.658	0
1626.310	0
1626.963	0
1627.616	0
1628.268	0
1628.921	0
1629.573	0
1630.226	0
1630.879	0
1631.531	0
1632.184	0
1632.836	0
1633.489	0
1634.142	0
1634.794	0
1635.447	0
1636.100	0
1636.752	0
1637.405	0
1638.057	0
1638.710	0
1639.363	0
1640.015	0
1640.668	0
1641.320	0
1641.973	0
1642.626	0
1643.278	0
1643.931	0
1644.584	0
1645.236	0
1645.889	0
1646.541	0
1647.194	0
1647.847	0
1648.499	0
1649.152	0
1649.804	0
1650.457	0
1651.110	0
1651.762	0
1652.415	0
1653.067	0
1653.720	0
1654.373	0
1655.025	0
1655.678	0
1656.331	0
1656.983	0
1657.636	0
1658.288	0
1658.941	0
1659.594	0
1660.246	0
1660.899	0
1661.551	0
1662.204	0
1662.857	0
1663.509	0
1664.162	0
1664.815	0
1665.467	0
1666.120	0
1666.772	0
1667.425	0
1668.078	0
1668.730	0
1669.383	0
1670.035	0
1670.688	0
1671.341	0
1671.993	0
1672.646	0
1673.298	0
1673.951	0
1674.604	0
1675.256	0
1675.909	0
1676.562	0
1677.214	0
1677.867	0
1678.519	0
1679.172	0
1679.825	0
1680.477	0
1681.130	0
1681.782	0
1682.435	0
1683.088	0
1683.740	0
1684.393	0
1685.045	0
1685.698	0
1686.351	0
1687.003	0
1687.656	0
1688.309	0
1688.961	0
1689.614	0
1690.266	0
1690.919	0
1691.572	0
1692.224	0
1692.877	0
1693.529	0
1694.182	0
1694.835	0
1695.487	0
1696.140	0
1696.793	0
1697.445	0
1698.098	0
1698.750	0
1699.403	0
1700.056	0
1700.708	0
1701.361	0
1702.013	0
1702.666	0
1703.319	0
1703.971	0
1704.624	0
1705.276	0
1705.929	0
1706.582	0
1707.234	0
1707.887	0
1708.540	0
1709.192	0
1709.845	0
1710.497	0
1711.150	0
1711.803	0
1712.455	0
1713.108	0
1713.760	0
1714.413	0
1715.066	0
1715.718	0
1716.371	0
1717.024	0
1717.676	0
1718.329	0
1718.981	0
1719.634	0
1720.287	0
1720.939	0
1721.592	0
1722.244	0
1722.897	0
1723.550	0
1724.202	0
1724.855	0
1725.507	0
1726.160	0
1726.813	0
1727.465	0
1728.118	0
1728.771	0
1729.423	0
1730.076	0
1730.728	0
1731.381	0
1732.034	0
1732.686	0
1733.339	0
1733.991	0
1734.644	0
1735.297	0
1735.949	0
1736.602	0
1737.254	0
1737.907	0
1738.560	0
1739.212	0
1739.865	0
1740.518	0
1741.170	0
1741.823	0
1742.475	0
1743.128	0
1743.781	0
1744.433	0
1745.086	0
1745.738	0
1746.391	0
1747.044	0
1747.696	0
1748.349	0
1749.002	0
1749.654	0
1750.307	0
1750.959	0
1751.612	0
1752.265	0
1752.917	0
1753.570	0
1754.222	0
1754.875	0
1755.528	0
1756.180	0
1756.833	0
1757.485	0
1758.138	0
1758.791	0
1759.443	0
1760.096	0
1760.749	0
1761.401	0
1762.054	0
1762.706	0
1763.359	0
1764.012	0
1764.664	0
1765.317	0
1765.969	0
1766.622	0
1767.275	0
1767.927	0
1768.580	0
1769.233	0
1769.885	0
1770.538	0
1771.190	0
1771.843	0
1772.496	0
1773.148	0
1773.801	0
1774.453	0
1775.106	0
1775.759	0
1776.411	0
1777.064	0
1777.716	0
1778.369	0
1779.022	0
1779.674	0
1780.327	0
1780.980	0
1781.632	0
1782.285	0
1782.937	0
1783.590	0
1784.243	0
1784.895	0
1785.548	0
1786.200	0
1786.853	0
1787.506	0
1788.158	0
1788.811	0
1789.463	0
1790.116	0
1790.769	0
1791.421	0
1792.074	0
1792.727	0
1793.379	0
1794.032	0
1794.684	0
1795.337	0
1795.990	0
1796.642	0
1797.295	0
1797.947	0
1798.600	0
1799.253	0
1799.905	0
1800.558	0
1801.211	0
1801.863	0
1802.516	0
1803.168	0
1803.821	0
1804.474	0
1805.126	0
1805.779	0
1806.431	0
1807.084	0
1807.737	0
1808.389	0
1809.042	0
1809.694	0
1810.347	0
1811.000	0
1811.652	0
1812.305	0
1812.958	0
1813.610	0
1814.263	0
1814.915	0
1815.568	0
1816.221	0
1816.873	0
1817.526	0
1818.178	0
1818.831	0
1819.484	0
1820.136	0
1820.789	0
1821.442	0
1822.094	0
1822.747	0
1823.399	0
1824.052	0
1824.705	0
1825.357	0
1826.010	0
1826.662	0
1827.315	0
1827.968	0
1828.620	0
1829.273	0
1829.925	0
1830.578	0
1831.231	0
1831.883	0
1832.536	0
1833.189	0
1833.841	0
1834.494	0
1835.146	0
1835.799	0
1836.452	0
1837.104	0
1837.757	0
1838.409	0
1839.062	0
1839.715	0
1840.367	0
1841.020	0
1841.672	0
1842.325	0
1842.978	0
1843.630	0
1844.283	0
1844.936	0
1845.588	0
1846.241	0
1846.893	0
1847.546	0
1848.199	0
1848.851	0
1849.504	0
1850.156	0
1850.809	0
1851.462	0
1852.114	0
1852.767	0
1853.420	0
1854.072	0
1854.725	0
1855.377	0
1856.030	0
1856.683	0
1857.335	0
1857.988	0
1858.640	0
1859.293	0
1859.946	0
1860.598	0
1861.251	0
1861.903	0
1862.556	0
1863.209	0
1863.861	0
1864.514	0
1865.167	0
1865.819	0
1866.472	0
1867.124	0
1867.777	0
1868.430	0
1869.082	0
1869.735	0
1870.387	0
1871.040	0
1871.693	0
1872.345	0
1872.998	0
1873.651	0
1874.303	0
1874.956	0
1875.608	0
1876.261	0
1876.914	0
1877.566	0
1878.219	0
1878.871	0
1879.524	0
1880.177	0
1880.829	0
1881.482	0
1882.134	0
1882.787	0
1883.440	0
1884.092	0
1884.745	0
1885.398	0
1886.050	0
1886.703	0
1887.355	0
1888.008	0
1888.661	0
1889.313	0
1889.966	0
1890.618	0
1891.271	0
1891.924	0
1892.576	0
1893.229	0
1893.881	0
1894.534	0
1895.187	0
1895.839	0
1896.492	0
1897.145	0
1897.797	0
1898.450	0
1899.102	0
1899.755	0
1900.408	0
1901.060	0
1901.713	0
1902.365	0
1903.018	0
1903.671	0
1904.323	0
1904.976	0
1905.629	0
1906.281	0
1906.934	0
1907.586	0
1908.239	0
1908.892	0
1909.544	0
1910.197	0
1910.849	0
1911.502	0
1912.155	0
1912.807	0
1913.460	0
1914.112	0
1914.765	0
1915.418	0
1916.070	0
1916.723	0
1917.376	0
1918.028	0
1918.681	0
1919.333	0
1919.986	0
1920.639	0
1921.291	0
1921.944	0
1922.596	0
1923.249	0
1923.902	0
1924.554	0
1925.207	0
1925.860	0
1926.512	0
1927.165	0
1927.817	0
1928.470	0
1929.123	0
1929.775	0
1930.428	0
1931.080	0
1931.733	0
1932.386	0
1933.038	0
1933.691	0
1934.343	0
1934.996	0
1935.649	0
1936.301	0
1936.954	0
1937.607	0
1938.259	0
1938.912	0
1939.564	0
1940.217	0
1940.870	0
1941.522	0
1942.175	0
1942.827	0
1943.480	0
1944.133	0
1944.785	0
1945.438	0
1946.090	0
1946.743	0
1947.396	0
1948.048	0
1948.701	0
1949.354	0
1950.006	0
1950.659	0
1951.311	0
1951.964	0
1952.617	0
1953.269	0
1953.922	0
1954.574	0
1955.227	0
1955.880	0
1956.532	0
1957.185	0
1957.838	0
1958.490	0
1959.143	0
1959.795	0
1960.448	0
1961.101	0
1961.753	0
1962.406	0
1963.058	0
1963.711	0
1964.364	0
1965.016	0
1965.669	0
1966.321	0
1966.974	0
1967.627	0
1968.279	0
1968.932	0
1969.585	0
1970.237	0
1970.890	0
1971.542	0
1972.195	0
1972.848	0
1973.500	0
1974.153	0
1974.805	0
1975.458	0
1976.111	0
1976.763	0
1977.416	0
1978.069	0
1978.721	0
1979.374	0
1980.026	0
1980.679	0
1981.332	0
1981.984	0
1982.637	0
1983.289	0
1983.942	0
1984.595	0
1985.247	0
1985.900	0
1986.552	0
1987.205	0
1987.858	0
1988.510	0
1989.163	0
1989.816	0
1990.468	0
1991.121	0
1991.773	0
1992.426	0
1993.079	0
1993.731	0
1994.384	0
1995.036	0
1995.689	0
1996.342	0
1996.994	0
1997.647	0
1998.299	0
1998.952	0
1999.605	0
2000.257	0
2000.910	0
2001.563	0
2002.215	0
2002.868	0
2003.520	0
2004.173	0
2004.826	0
2005.478	0
2006.131	0
2006.783	0
2007.436	0
2008.089	0
2008.741	0
2009.394	0
2010.047	0
2010.699	0
2011.352	0
2012.004	0
2012.657	0
2013.310	0
2013.962	0
2014.615	0
2015.267	0
2015.920	0
2016.573	0
2017.225	0
2017.878	0
2018.530	0
2019.183	0
2019.836	0
2020.488	0
2021.141	0
2021.794	0
2022.446	0
2023.099	0
2023.751	0
2024.404	0
2025.057	0
2025.709	0
2026.362	0
2027.014	0
2027.667	0
2028.320	0
2028.972	0
2029.625	0
2030.278	0
2030.930	0
2031.583	0
2032.235	0
2032.888	0
2033.541	0
2034.193	0
2034.846	0
2035.498	0
2036.151	0
2036.804	0
2037.456	0
2038.109	0
2038.761	0
2039.414	0
2040.067	0
2040.719	0
2041.372	0
2042.025	0
2042.677	0
2043.330	0
2043.982	0
2044.635	0
2045.288	0
2045.940	0
2046.593	0
2047.245	0
2047.898	0
2048.551	0
2049.203	0
2049.856	0
2050.508	0
2051.161	0
2051.814	0
2052.466	0
2053.119	0
2053.772	0
2054.424	0
2055.077	0
2055.729	0
2056.382	0
2057.035	0
2057.687	0
2058.340	0
2058.992	0
2059.645	0
2060.298	0
2060.950	0
2061.603	0
2062.256	0
2062.908	0
2063.561	0
2064.213	0
2064.866	0
2065.519	0
2066.171	0
2066.824	0
2067.476	0
2068.129	0
2068.782	0
2069.434	0
2070.087	0
2070.739	0
2071.392	0
2072.045	0
2072.697	0
2073.350	0
2074.003	0
2074.655	0
2075.308	0
2075.960	0
2076.613	0
2077.266	0
2077.918	0
2078.571	0
2079.223	0
2079.876	0
2080.529	0
2081.181	0
2081.834	0
2082.487	0
2083.139	0
2083.792	0
2084.444	0
2085.097	0
2085.750	0
2086.402	0
2087.055	0
2087.707	0
2088.360	0
2089.013	0
2089.665	0
2090.318	0
2090.970	0
2091.623	0
2092.276	0
2092.928	0
2093.581	0
2094.234	0
2094.886	0
2095.539	0
2096.191	0
2096.844	0
2097.497	0
2098.149	0
2098.802	0
2099.454	0
2100.107	0
2100.760	0
2101.412	0
2102.065	0
2102.717	0
2103.370	0
2104.023	0
2104.675	0
2105.328	0
2105.981	0
2106.633	0
2107.286	0
2107.938	0
2108.591	0
2109.244	0
2109.896	0
2110.549	0
2111.201	0
2111.854	0
2112.507	0
2113.159	0
2113.812	0
2114.465	0
2115.117	0
2115.770	0
2116.422	0
2117.075	0
2117.728	0
2118.380	0
2119.033	0
2119.685	0
2120.338	0
2120.991	0
2121.643	0
2122.296	0
2122.948	0
2123.601	0
2124.254	0
2124.906	0
2125.559	0
2126.212	0
2126.864	0
2127.517	0
2128.169	0
2128.822	0
2129.475	0
2130.127	0
2130.780	0
2131.432	0
2132.085	0
2132.738	0
2133.390	0
2134.043	0
2134.696	0
2135.348	0
2136.001	0
2136.653	0
2137.306	0
2137.959	0
2138.611	0
2139.264	0
2139.916	0
2140.569	0
2141.222	0
2141.874	0
2142.527	0
2143.179	0
2143.832	0
2144.485	0
2145.137	0
2145.790	0
2146.443	0
2147.095	0
2147.748	0
2148.400	0
2149.053	0
2149.706	0
2150.358	0
2151.011	0
2151.663	0
2152.316	0
2152.969	0
2153.621	0
2154.274	0
2154.926	0
2155.579	0
2156.232	0
2156.884	0
2157.537	0
2158.190	0
2158.842	0
2159.495	0
2160.147	0
2160.800	0
2161.453	0
2162.105	0
2162.758	0
2163.410	0
2164.063	0
2164.716	0
2165.368	0
2166.021	0
2166.674	0
2167.326	0
2167.979	0
2168.631	0
2169.284	0
2169.937	0
2170.589	0
2171.242	0
2171.894	0
2172.547	0
2173.200	0
2173.852	0
2174.505	0
2175.157	0
2175.810	0
2176.463	0
2177.115	0
2177.768	0
2178.421	0
2179.073	0
2179.726	0
2180.378	0
2181.031	0
2181.684	0
2182.336	0
2182.989	0
2183.641	0
2184.294	0
2184.947	0
2185.599	0
2186.252	0
2186.905	0
2187.557	0
2188.210	0
2188.862	0
2189.515	0
2190.168	0
2190.820	0
2191.473	0
2192.125	0
2192.778	0
2193.431	0
2194.083	0
2194.736	0
2195.388	0
2196.041	0
2196.694	0
2197.346	0
2197.999	0
2198.652	0
2199.304	0
2199.957	0
2200.609	0
2201.262	0
2201.915	0
2202.567	0
2203.220	0
2203.872	0
2204.525	0
2205.178	0
2205.830	0
2206.483	0
2207.135	0
2207.788	0
2208.441	0
2209.093	0
2209.746	0
2210.399	0
2211.051	0
2211.704	0
2212.356	0
2213.009	0
2213.662	0
2214.314	0
2214.967	0
2215.619	0
2216.272	0
2216.925	0
2217.577	0
2218.230	0
2218.883	0
2219.535	0
2220.188	0
2220.840	0
2221.493	0
2222.146	0
2222.798	0
2223.451	0
2224.103	0
2224.756	0
2225.409	0
2226.061	0
2226.714	0
2227.366	0
2228.019	0
2228.672	0
2229.324	0
2229.977	0
2230.630	0
2231.282	0
2231.935	0
2232.587	0
2233.240	0
2233.893	0
2234.545	0
2235.198	0
2235.850	0
2236.503	0
2237.156	0
2237.808	0
2238.461	0
2239.114	0
2239.766	0
2240.419	0
2241.071	0
2241.724	0
2242.377	0
2243.029	0
2243.682	0
2244.334	0
2244.987	0
2245.640	0
2246.292	0
2246.945	0
2247.597	0
2248.250	0
2248.903	0
2249.555	0
2250.208	0
2250.861	0
2251.513	0
2252.166	0
2252.818	0
2253.471	0
2254.124	0
2254.776	0
2255.429	0
2256.081	0
2256.734	0
2257.387	0
2258.039	0
2258.692	0
2259.345	0
2259.997	0
2260.650	0
2261.302	0
2261.955	0
2262.608	0
2263.260	0
2263.913	0
2264.565	0
2265.218	0
2265.871	0
2266.523	0
2267.176	0
2267.828	0
2268.481	0
2269.134	0
2269.786	0
2270.439	0
2271.092	0
2271.744	0
2272.397	0
2273.049	0
2273.702	0
2274.355	0
2275.007	0
2275.660	0
2276.312	0
2276.965	0
2277.618	0
2278.270	0
2278.923	0
2279.575	0
2280.228	0
2280.881	0
2281.533	0
2282.186	0
2282.839	0
2283.491	0
2284.144	0
2284.796	0
2285.449	0
2286.102	0
2286.754	0
2287.407	0
2288.059	0
2288.712	0
2289.365	0
2290.017	0
2290.670	0
2291.323	0
2291.975	0
2292.628	0
2293.280	0
2293.933	0
2294.586	0
2295.238	0
2295.891	0
2296.543	0
2297.196	0
2297.849	0
2298.501	0
2299.154	0
2299.806	0
2300.459	0
2301.112	0
2301.764	0
2302.417	0
2303.070	0
2303.722	0
2304.375	0
2305.027	0
2305.680	0
2306.333	0
2306.985	0
2307.638	0
2308.290	0
2308.943	0
2309.596	0
2310.248	0
2310.901	0
2311.554	0
2312.206	0
2312.859	0
2313.511	0
2314.164	0
2314.817	0
2315.469	0
2316.122	0
2316.774	0
2317.427	0
2318.080	0
2318.732	0
2319.385	0
2320.037	0
2320.690	0
2321.343	0
2321.995	0
2322.648	0
2323.301	0
2323.953	0
2324.606	0
2325.258	0
2325.911	0
2326.564	0
2327.216	0
2327.869	0
2328.521	0
2329.174	0
2329.827	0
2330.479	0
2331.132	0
2331.784	0
2332.437	0
2333.090	0
2333.742	0
2334.395	0
2335.048	0
2335.700	0
2336.353	0
2337.005	0
2337.658	0
2338.311	0
2338.963	0
2339.616	0
2340.268	0
2340.921	0
2341.574	0
2342.226	0
2342.879	0
2343.532	0
2344.184	0
2344.837	0
2345.489	0
2346.142	0
2346.795	0
2347.447	0
2348.100	0
2348.752	0
2349.405	0
2350.058	0
2350.710	0
2351.363	0
2352.015	0
2352.668	0
2353.321	0
2353.973	0
2354.626	0
2355.279	0
2355.931	0
2356.584	0
2357.236	0
2357.889	0
2358.542	0
2359.194	0
2359.847	0
2360.499	0
2361.152	0
2361.805	0
2362.457	0
2363.110	0
2363.763	0
2364.415	0
2365.068	0
2365.720	0
2366.373	0
2367.026	0
2367.678	0
2368.331	0
2368.983	0
2369.636	0
2370.289	0
2370.941	0
2371.594	0
2372.246	0
2372.899	0
2373.552	0
2374.204	0
2374.857	0
2375.510	0
2376.162	0
2376.815	0
2377.467	0
2378.120	0
2378.773	0
2379.425	0
2380.078	0
2380.730	0
2381.383	0
2382.036	0
2382.688	0
2383.341	0
2383.993	0
2384.646	0
2385.299	0
2385.951	0
2386.604	0
2387.257	0
2387.909	0
2388.562	0
2389.214	0
2389.867	0
2390.520	0
2391.172	0
2391.825	0
2392.477	0
2393.130	0
2393.783	0
2394.435	0
2395.088	0
2395.741	0
2396.393	0
2397.046	0
2397.698	0
2398.351	0
2399.004	0
2399.656	0
2400.309	0
2400.961	0
2401.614	0
2402.267	0
2402.919	0
2403.572	0
2404.224	0
2404.877	0
2405.530	0
2406.182	0
2406.835	0
2407.488	0
2408.140	0
2408.793	0
2409.445	0
2410.098	0
2410.751	0
2411.403	0
2412.056	0
2412.708	0
2413.361	0
2414.014	0
2414.666	0
2415.319	0
2415.972	0
2416.624	0
2417.277	0
2417.929	0
2418.582	0
2419.235	0
2419.887	0
2420.540	0
2421.192	0
2421.845	0
2422.498	0
2423.150	0
2423.803	0
2424.455	0
2425.108	0
2425.761	0
2426.413	0
2427.066	0
2427.719	0
2428.371	0
2429.024	0
2429.676	0
2430.329	0
2430.982	0
2431.634	0
2432.287	0
2432.939	0
2433.592	0
2434.245	0
2434.897	0
2435.550	0
2436.202	0
2436.855	0
2437.508	0
2438.160	0
2438.813	0
2439.466	0
2440.118	0
2440.771	0
2441.423	0
2442.076	0
2442.729	0
2443.381	0
2444.034	0
2444.686	0
2445.339	0
2445.992	0
2446.644	0
2447.297	0
2447.950	0
2448.602	0
2449.255	0
2449.907	0
2450.560	0
2451.213	0
2451.865	0
2452.518	0
2453.170	0
2453.823	0
2454.476	0
2455.128	0
2455.781	0
2456.433	0
2457.086	0
2457.739	0
2458.391	0
2459.044	0
2459.697	0
2460.349	0
2461.002	0
2461.654	0
2462.307	0
2462.960	0
2463.612	0
2464.265	0
2464.917	0
2465.570	0
2466.223	0
2466.875	0
2467.528	0
2468.181	0
2468.833	0
2469.486	0
2470.138	0
2470.791	0
2471.444	0
2472.096	0
2472.749	0
2473.401	0
2474.054	0
2474.707	0
2475.359	0
2476.012	0
2476.664	0
2477.317	0
2477.970	0
2478.622	0
2479.275	0
2479.928	0
2480.580	0
2481.233	0
2481.885	0
2482.538	0
2483.191	0
2483.843	0
2484.496	0
2485.148	0
2485.801	0
2486.454	0
2487.106	0
2487.759	0
2488.411	0
2489.064	0
2489.717	0
2490.369	0
2491.022	0
2491.675	0
2492.327	0
2492.980	0
2493.632	0
2494.285	0
2494.938	0
2495.590	0
2496.243	0
2496.895	0
2497.548	0
2498.201	0
2498.853	0
2499.506	0
2500.159	0
2500.811	0
2501.464	0
2502.116	0
2502.769	0
2503.422	0
2504.074	0
2504.727	0
2505.379	0
2506.032	0
2506.685	0
2507.337	0
2507.990	0
2508.642	0
2509.295	0
2509.948	0
2510.600	0
2511.253	0
2511.906	0
2512.558	0
2513.211	0
2513.863	0
2514.516	0
2515.169	0
2515.821	0
2516.474	0
2517.126	0
2517.779	0
2518.432	0
2519.084	0
2519.737	0
2520.390	0
2521.042	0
2521.695	0
2522.347	0
2523.000	0
2523.653	0
2524.305	0
2524.958	0
2525.610	0
2526.263	0
2526.916	0
2527.568	0
2528.221	0
2528.873	0
2529.526	0
2530.179	0
2530.831	0
2531.484	0
2532.137	0
2532.789	0
2533.442	0
2534.094	0
2534.747	0
2535.400	0
2536.052	0
2536.705	0
2537.357	0
2538.010	0
2538.663	0
2539.315	0
2539.968	0
2540.620	0
2541.273	0
2541.926	0
2542.578	0
2543.231	0
2543.884	0
2544.536	0
2545.189	0
2545.841	0
2546.494	0
2547.147	0
2547.799	0
2548.452	0
2549.104	0
2549.757	0
2550.410	0
2551.062	0
2551.715	0
2552.368	0
2553.020	0
2553.673	0
2554.325	0
2554.978	0
2555.631	0
2556.283	0
2556.936	0
2557.588	0
2558.241	0
2558.894	0
2559.546	0
2560.199	0
2560.851	0
2561.504	0
2562.157	0
2562.809	0
2563.462	0
2564.115	0
2564.767	0
2565.420	0
2566.072	0
2566.725	0
2567.378	0
2568.030	0
2568.683	0
2569.335	0
2569.988	0
2570.641	0
2571.293	0
2571.946	0
2572.599	0
2573.251	0
2573.904	0
2574.556	0
2575.209	0
2575.862	0
2576.514	0
2577.167	0
2577.819	0
2578.472	0
2579.125	0
2579.777	0
2580.430	0
2581.082	0
2581.735	0
2582.388	0
2583.040	0
2583.693	0
2584.346	0
2584.998	0
2585.651	0
2586.303	0
2586.956	0
2587.609	0
2588.261	0
2588.914	0
2589.566	0
2590.219	0
2590.872	0
2591.524	0
2592.177	0
2592.829	0
2593.482	0
2594.135	0
2594.787	0
2595.440	0
2596.093	0
2596.745	0
2597.398	0
2598.050	0
2598.703	0
2599.356	0
2600.008	0
2600.661	0
2601.313	0
2601.966	0
2602.619	0
2603.271	0
2603.924	0
2604.577	0
2605.229	0
2605.882	0
2606.534	0
2607.187	0
2607.840	0
2608.492	0
2609.145	0
2609.797	0
2610.450	0
2611.103	0
2611.755	0
2612.408	0
2613.060	0
2613.713	0
2614.366	0
2615.018	0
2615.671	0
2616.324	0
2616.976	0
2617.629	0
2618.281	0
2618.934	0
2619.587	0
2620.239	0
2620.892	0
2621.544	0
2622.197	0
2622.850	0
2623.502	0
2624.155	0
2624.808	0
2625.460	0
2626.113	0
2626.765	0
2627.418	0
2628.071	0
2628.723	0
2629.376	0
2630.028	0
2630.681	0
2631.334	0
2631.986	0
2632.639	0
2633.291	0
2633.944	0
2634.597	0
2635.249	0
2635.902	0
2636.555	0
2637.207	0
2637.860	0
2638.512	0
2639.165	0
2639.818	0
2640.470	0
2641.123	0
2641.775	0
2642.428	0
2643.081	0
2643.733	0
2644.386	0
2645.038	0
2645.691	0
2646.344	0
2646.996	0
2647.649	0
2648.302	0
2648.954	0
2649.607	0
2650.259	0
2650.912	0
2651.565	0
2652.217	0
2652.870	0
2653.522	0
2654.175	0
2654.828	0
2655.480	0
2656.133	0
2656.786	0
2657.438	0
2658.091	0
2658.743	0
2659.396	0
2660.049	0
2660.701	0
2661.354	0
2662.006	0
2662.659	0
2663.312	0
2663.964	0
2664.617	0
2665.269	0
2665.922	0
2666.575	0
2667.227	0
2667.880	0
2668.533	0
2669.185	0
2669.838	0
2670.490	0
2671.143	0
2671.796	0
2672.448	0
2673.101	0
2673.753	0
2674.406	0
2675.059	0
2675.711	0
2676.364	0
2677.017	0
2677.669	0
2678.322	0
2678.974	0
2679.627	0
2680.280	0
2680.932	0
2681.585	0
2682.237	0
2682.890	0
2683.543	0
2684.195	0
2684.848	0
2685.500	0
2686.153	0
2686.806	0
2687.458	0
2688.111	0
2688.764	0
2689.416	0
2690.069	0
2690.721	0
2691.374	0
2692.027	0
2692.679	0
2693.332	0
2693.984	0
2694.637	0
2695.290	0
2695.942	0
2696.595	0
2697.247	0
2697.900	0
2698.553	0
2699.205	0
2699.858	0
2700.511	0
2701.163	0
2701.816	0
2702.468	0
2703.121	0
2703.774	0
2704.426	0
2705.079	0
2705.731	0
2706.384	0
2707.037	0
2707.689	0
2708.342	0
2708.995	0
2709.647	0
2710.300	0
2710.952	0
2711.605	0
2712.258	0
2712.910	0
2713.563	0
2714.215	0
2714.868	0
2715.521	0
2716.173	0
2716.826	0
2717.478	0
2718.131	0
2718.784	0
2719.436	0
2720.089	0
2720.742	0
2721.394	0
2722.047	0
2722.699	0
2723.352	0
2724.005	0
2724.657	0
2725.310	0
2725.962	0
2726.615	0
2727.268	0
2727.920	0
2728.573	0
2729.226	0
2729.878	0
2730.531	0
2731.183	0
2731.836	0
2732.489	0
2733.141	0
2733.794	0
2734.446	0
2735.099	0
2735.752	0
2736.404	0
2737.057	0
